# x sin(systeme) approximation
4.4652 -0.969603 -0.969899
4.46645 -0.969909 -0.970207
4.46771 -0.970215 -0.970513
4.46896 -0.970518 -0.970819
4.47022 -0.97082 -0.971122
4.47148 -0.971121 -0.971424
4.47273 -0.97142 -0.971724
4.47399 -0.971717 -0.972023
4.47525 -0.972013 -0.972321
4.4765 -0.972308 -0.972617
4.47776 -0.9726 -0.972911
4.47902 -0.972892 -0.973204
4.48027 -0.973182 -0.973495
4.48153 -0.97347 -0.973785
4.48278 -0.973756 -0.974073
4.48404 -0.974042 -0.97436
4.4853 -0.974325 -0.974645
4.48655 -0.974607 -0.974928
4.48781 -0.974888 -0.97521
4.48907 -0.975167 -0.975491
4.49032 -0.975444 -0.97577
4.49158 -0.97572 -0.976047
4.49284 -0.975995 -0.976323
4.49409 -0.976268 -0.976598
4.49535 -0.976539 -0.976871
4.4966 -0.976809 -0.977142
4.49786 -0.977077 -0.977412
4.49912 -0.977344 -0.97768
4.50037 -0.977609 -0.977947
4.50163 -0.977872 -0.978212
4.50289 -0.978135 -0.978476
4.50414 -0.978395 -0.978738
4.5054 -0.978654 -0.978998
4.50666 -0.978911 -0.979258
4.50791 -0.979167 -0.979515
4.50917 -0.979422 -0.979771
4.51042 -0.979674 -0.980025
4.51168 -0.979926 -0.980278
4.51294 -0.980175 -0.98053
4.51419 -0.980424 -0.98078
4.51545 -0.98067 -0.981028
4.51671 -0.980915 -0.981275
4.51796 -0.981159 -0.98152
4.51922 -0.981401 -0.981763
4.52048 -0.981641 -0.982006
4.52173 -0.98188 -0.982246
4.52299 -0.982117 -0.982485
4.52425 -0.982353 -0.982723
4.5255 -0.982587 -0.982959
4.52676 -0.98282 -0.983193
4.52801 -0.983051 -0.983426
4.52927 -0.983281 -0.983657
4.53053 -0.983509 -0.983887
4.53178 -0.983735 -0.984115
4.53304 -0.98396 -0.984342
4.5343 -0.984183 -0.984567
4.53555 -0.984405 -0.984791
4.53681 -0.984625 -0.985013
4.53807 -0.984844 -0.985233
4.53932 -0.985061 -0.985452
4.54058 -0.985277 -0.98567
4.54183 -0.985491 -0.985885
4.54309 -0.985703 -0.9861
4.54435 -0.985914 -0.986313
4.5456 -0.986124 -0.986524
4.54686 -0.986331 -0.986733
4.54812 -0.986538 -0.986942
4.54937 -0.986742 -0.987148
4.55063 -0.986945 -0.987353
4.55189 -0.987147 -0.987557
4.55314 -0.987347 -0.987759
4.5544 -0.987545 -0.987959
4.55565 -0.987742 -0.988158
4.55691 -0.987938 -0.988355
4.55817 -0.988131 -0.988551
4.55942 -0.988324 -0.988745
4.56068 -0.988514 -0.988937
4.56194 -0.988703 -0.989129
4.56319 -0.988891 -0.989318
4.56445 -0.989077 -0.989506
4.56571 -0.989261 -0.989692
4.56696 -0.989444 -0.989877
4.56822 -0.989625 -0.990061
4.56948 -0.989805 -0.990242
4.57073 -0.989983 -0.990423
4.57199 -0.99016 -0.990601
4.57324 -0.990335 -0.990778
4.5745 -0.990508 -0.990954
4.57576 -0.99068 -0.991128
4.57701 -0.990851 -0.9913
4.57827 -0.991019 -0.991471
4.57953 -0.991187 -0.99164
4.58078 -0.991352 -0.991808
4.58204 -0.991516 -0.991974
4.5833 -0.991679 -0.992139
4.58455 -0.99184 -0.992302
4.58581 -0.991999 -0.992464
4.58706 -0.992157 -0.992624
4.58832 -0.992313 -0.992782
4.58958 -0.992468 -0.992939
4.59083 -0.992621 -0.993094
4.59209 -0.992773 -0.993248
4.59335 -0.992923 -0.9934
4.5946 -0.993071 -0.993551
4.59586 -0.993218 -0.9937
4.59712 -0.993363 -0.993847
4.59837 -0.993507 -0.993993
4.59963 -0.993649 -0.994138
4.60088 -0.99379 -0.994281
4.60214 -0.993929 -0.994422
4.6034 -0.994066 -0.994562
4.60465 -0.994202 -0.9947
4.60591 -0.994336 -0.994836
4.60717 -0.994469 -0.994971
4.60842 -0.9946 -0.995105
4.60968 -0.99473 -0.995237
4.61094 -0.994858 -0.995367
4.61219 -0.994985 -0.995496
4.61345 -0.995109 -0.995623
4.6147 -0.995233 -0.995749
4.61596 -0.995354 -0.995873
4.61722 -0.995475 -0.995996
4.61847 -0.995593 -0.996117
4.61973 -0.99571 -0.996236
4.62099 -0.995826 -0.996354
4.62224 -0.99594 -0.99647
4.6235 -0.996052 -0.996585
4.62476 -0.996163 -0.996698
4.62601 -0.996272 -0.99681
4.62727 -0.996379 -0.99692
4.62853 -0.996485 -0.997028
4.62978 -0.99659 -0.997135
4.63104 -0.996693 -0.997241
4.63229 -0.996794 -0.997345
4.63355 -0.996894 -0.997447
4.63481 -0.996992 -0.997548
4.63606 -0.997089 -0.997647
4.63732 -0.997184 -0.997744
4.63858 -0.997277 -0.99784
4.63983 -0.997369 -0.997935
4.64109 -0.997459 -0.998028
4.64235 -0.997548 -0.998119
4.6436 -0.997635 -0.998209
4.64486 -0.997721 -0.998297
4.64611 -0.997805 -0.998384
4.64737 -0.997887 -0.998469
4.64863 -0.997968 -0.998552
4.64988 -0.998047 -0.998634
4.65114 -0.998125 -0.998714
4.6524 -0.998201 -0.998793
4.65365 -0.998276 -0.99887
4.65491 -0.998348 -0.998946
4.65617 -0.99842 -0.99902
4.65742 -0.99849 -0.999093
4.65868 -0.998558 -0.999164
4.65993 -0.998625 -0.999233
4.66119 -0.99869 -0.999301
4.66245 -0.998753 -0.999367
4.6637 -0.998815 -0.999432
4.66496 -0.998875 -0.999495
4.66622 -0.998934 -0.999557
4.66747 -0.998991 -0.999617
4.66873 -0.999047 -0.999675
4.66999 -0.999101 -0.999732
4.67124 -0.999154 -0.999788
4.6725 -0.999204 -0.999841
4.67376 -0.999254 -0.999894
4.67501 -0.999302 -0.999944
4.67627 -0.999348 -0.999993
4.67752 -0.999392 -1.00004
4.67878 -0.999435 -1.00009
4.68004 -0.999477 -1.00013
4.68129 -0.999517 -1.00017
4.68255 -0.999555 -1.00022
4.68381 -0.999592 -1.00025
4.68506 -0.999627 -1.00029
4.68632 -0.99966 -1.00033
4.68758 -0.999692 -1.00036
4.68883 -0.999723 -1.0004
4.69009 -0.999751 -1.00043
4.69134 -0.999779 -1.00046
4.6926 -0.999804 -1.00049
4.69386 -0.999828 -1.00052
4.69511 -0.999851 -1.00054
4.69637 -0.999872 -1.00057
4.69763 -0.999891 -1.00059
4.69888 -0.999909 -1.00061
4.70014 -0.999925 -1.00063
4.7014 -0.99994 -1.00065
4.70265 -0.999953 -1.00066
4.70391 -0.999964 -1.00068
4.70516 -0.999974 -1.00069
4.70642 -0.999982 -1.0007
4.70768 -0.999989 -1.00071
4.70893 -0.999994 -1.00072
4.71019 -0.999998 -1.00073
4.71145 -1 -1.00073
4.7127 -1 -1.00074
4.71396 -0.999999 -1.00074
4.71522 -0.999996 -1.00074
4.71647 -0.999992 -1.00074
4.71773 -0.999986 -1.00074
4.71899 -0.999978 -1.00073
4.72024 -0.999969 -1.00073
4.7215 -0.999959 -1.00072
4.72275 -0.999946 -1.00071
4.72401 -0.999932 -1.0007
4.72527 -0.999917 -1.00069
4.72652 -0.9999 -1.00067
4.72778 -0.999882 -1.00066
4.72904 -0.999861 -1.00064
4.73029 -0.99984 -1.00062
4.73155 -0.999816 -1.0006
4.73281 -0.999792 -1.00058
4.73406 -0.999765 -1.00056
4.73532 -0.999737 -1.00054
4.73657 -0.999708 -1.00051
4.73783 -0.999676 -1.00048
4.73909 -0.999644 -1.00045
4.74034 -0.999609 -1.00042
4.7416 -0.999573 -1.00039
4.74286 -0.999536 -1.00036
4.74411 -0.999497 -1.00032
4.74537 -0.999456 -1.00028
4.74663 -0.999414 -1.00024
4.74788 -0.99937 -1.0002
4.74914 -0.999325 -1.00016
4.75039 -0.999278 -1.00012
4.75165 -0.999229 -1.00008
4.75291 -0.999179 -1.00003
4.75416 -0.999128 -0.999981
4.75542 -0.999074 -0.999931
4.75668 -0.999019 -0.99988
4.75793 -0.998963 -0.999828
4.75919 -0.998905 -0.999774
4.76045 -0.998845 -0.999718
4.7617 -0.998784 -0.999661
4.76296 -0.998722 -0.999602
4.76421 -0.998657 -0.999542
4.76547 -0.998591 -0.99948
4.76673 -0.998524 -0.999416
4.76798 -0.998455 -0.999351
4.76924 -0.998384 -0.999284
4.7705 -0.998312 -0.999216
4.77175 -0.998238 -0.999147
4.77301 -0.998163 -0.999075
4.77427 -0.998086 -0.999002
4.77552 -0.998008 -0.998928
4.77678 -0.997928 -0.998852
4.77804 -0.997846 -0.998775
4.77929 -0.997763 -0.998695
4.78055 -0.997678 -0.998615
4.7818 -0.997592 -0.998533
4.78306 -0.997504 -0.998449
4.78432 -0.997414 -0.998364
4.78557 -0.997323 -0.998277
4.78683 -0.997231 -0.998188
4.78809 -0.997136 -0.998098
4.78934 -0.997041 -0.998007
4.7906 -0.996943 -0.997914
4.79186 -0.996844 -0.997819
4.79311 -0.996744 -0.997723
4.79437 -0.996642 -0.997625
4.79562 -0.996538 -0.997526
4.79688 -0.996433 -0.997425
4.79814 -0.996326 -0.997323
4.79939 -0.996217 -0.997219
4.80065 -0.996108 -0.997113
4.80191 -0.995996 -0.997006
4.80316 -0.995883 -0.996897
4.80442 -0.995768 -0.996787
4.80568 -0.995652 -0.996675
4.80693 -0.995534 -0.996562
4.80819 -0.995415 -0.996447
4.80944 -0.995294 -0.996331
4.8107 -0.995171 -0.996213
4.81196 -0.995047 -0.996093
4.81321 -0.994921 -0.995972
4.81447 -0.994794 -0.99585
4.81573 -0.994665 -0.995726
4.81698 -0.994535 -0.9956
4.81824 -0.994403 -0.995473
4.8195 -0.99427 -0.995344
4.82075 -0.994134 -0.995213
4.82201 -0.993998 -0.995081
4.82327 -0.99386 -0.994948
4.82452 -0.99372 -0.994813
4.82578 -0.993578 -0.994676
4.82703 -0.993435 -0.994538
4.82829 -0.993291 -0.994399
4.82955 -0.993145 -0.994257
4.8308 -0.992997 -0.994115
4.83206 -0.992848 -0.99397
4.83332 -0.992697 -0.993825
4.83457 -0.992545 -0.993677
4.83583 -0.992391 -0.993528
4.83709 -0.992235 -0.993378
4.83834 -0.992078 -0.993226
4.8396 -0.99192 -0.993072
4.84085 -0.99176 -0.992917
4.84211 -0.991598 -0.99276
4.84337 -0.991435 -0.992602
4.84462 -0.99127 -0.992442
4.84588 -0.991103 -0.992281
4.84714 -0.990935 -0.992118
4.84839 -0.990766 -0.991954
4.84965 -0.990595 -0.991788
4.85091 -0.990422 -0.991621
4.85216 -0.990248 -0.991452
4.85342 -0.990072 -0.991281
4.85467 -0.989894 -0.991109
4.85593 -0.989716 -0.990935
4.85719 -0.989535 -0.99076
4.85844 -0.989353 -0.990583
4.8597 -0.989169 -0.990405
4.86096 -0.988984 -0.990225
4.86221 -0.988797 -0.990044
4.86347 -0.988609 -0.989861
4.86473 -0.988419 -0.989677
4.86598 -0.988228 -0.989491
4.86724 -0.988035 -0.989303
4.86849 -0.98784 -0.989114
4.86975 -0.987644 -0.988924
4.87101 -0.987446 -0.988732
4.87226 -0.987247 -0.988538
4.87352 -0.987046 -0.988343
4.87478 -0.986844 -0.988146
4.87603 -0.98664 -0.987948
4.87729 -0.986435 -0.987748
4.87855 -0.986228 -0.987547
4.8798 -0.986019 -0.987344
4.88106 -0.985809 -0.98714
4.88232 -0.985597 -0.986934
4.88357 -0.985384 -0.986726
4.88483 -0.985169 -0.986517
4.88608 -0.984953 -0.986307
4.88734 -0.984735 -0.986095
4.8886 -0.984515 -0.985881
4.88985 -0.984294 -0.985666
4.89111 -0.984072 -0.98545
4.89237 -0.983848 -0.985231
4.89362 -0.983622 -0.985012
4.89488 -0.983395 -0.984791
4.89614 -0.983166 -0.984568
4.89739 -0.982936 -0.984344
4.89865 -0.982704 -0.984118
4.8999 -0.98247 -0.98389
4.90116 -0.982235 -0.983662
4.90242 -0.981999 -0.983431
4.90367 -0.981761 -0.983199
4.90493 -0.981521 -0.982966
4.90619 -0.98128 -0.982731
4.90744 -0.981037 -0.982495
4.9087 -0.980793 -0.982257
4.90996 -0.980547 -0.982017
4.91121 -0.9803 -0.981776
4.91247 -0.980051 -0.981533
4.91372 -0.9798 -0.981289
4.91498 -0.979548 -0.981044
4.91624 -0.979295 -0.980797
4.91749 -0.97904 -0.980548
4.91875 -0.978783 -0.980298
4.92001 -0.978525 -0.980046
4.92126 -0.978265 -0.979793
4.92252 -0.978004 -0.979538
4.92378 -0.977741 -0.979282
4.92503 -0.977476 -0.979024
4.92629 -0.977211 -0.978765
4.92755 -0.976943 -0.978504
4.9288 -0.976674 -0.978242
4.93006 -0.976404 -0.977978
4.93131 -0.976131 -0.977713
4.93257 -0.975858 -0.977446
4.93383 -0.975583 -0.977178
4.93508 -0.975306 -0.976908
4.93634 -0.975028 -0.976637
4.9376 -0.974748 -0.976364
4.93885 -0.974467 -0.976089
4.94011 -0.974184 -0.975814
4.94137 -0.973899 -0.975536
4.94262 -0.973613 -0.975257
4.94388 -0.973326 -0.974977
4.94513 -0.973037 -0.974695
4.94639 -0.972746 -0.974411
4.94765 -0.972454 -0.974126
4.9489 -0.972161 -0.97384
4.95016 -0.971865 -0.973552
4.95142 -0.971569 -0.973263
4.95267 -0.97127 -0.972972
4.95393 -0.970971 -0.972679
4.95519 -0.970669 -0.972385
4.95644 -0.970367 -0.97209
4.9577 -0.970062 -0.971793
4.95895 -0.969756 -0.971494
4.96021 -0.969449 -0.971194
4.96147 -0.96914 -0.970893
4.96272 -0.96883 -0.97059
4.96398 -0.968518 -0.970285
4.96524 -0.968204 -0.969979
4.96649 -0.967889 -0.969672
4.96775 -0.967572 -0.969363
4.96901 -0.967254 -0.969052
4.97026 -0.966935 -0.968741
4.97152 -0.966613 -0.968427
4.97277 -0.966291 -0.968112
4.97403 -0.965966 -0.967796
4.97529 -0.965641 -0.967478
4.97654 -0.965313 -0.967158
4.9778 -0.964985 -0.966837
4.97906 -0.964654 -0.966515
4.98031 -0.964322 -0.966191
4.98157 -0.963989 -0.965866
4.98283 -0.963654 -0.965539
4.98408 -0.963318 -0.96521
4.98534 -0.96298 -0.96488
4.9866 -0.96264 -0.964549
4.98785 -0.962299 -0.964216
4.98911 -0.961957 -0.963882
4.99036 -0.961613 -0.963546
4.99162 -0.961267 -0.963209
4.99288 -0.96092 -0.96287
4.99413 -0.960572 -0.96253
4.99539 -0.960222 -0.962188
4.99665 -0.95987 -0.961845
4.9979 -0.959517 -0.9615
4.99916 -0.959162 -0.961154
5.00042 -0.958806 -0.960806
5.00167 -0.958449 -0.960457
5.00293 -0.95809 -0.960106
5.00418 -0.957729 -0.959754
5.00544 -0.957367 -0.959401
5.0067 -0.957003 -0.959046
5.00795 -0.956638 -0.958689
5.00921 -0.956271 -0.958331
5.01047 -0.955903 -0.957972
5.01172 -0.955533 -0.957611
5.01298 -0.955162 -0.957248
5.01424 -0.954789 -0.956884
5.01549 -0.954415 -0.956519
5.01675 -0.954039 -0.956152
5.018 -0.953662 -0.955784
5.01926 -0.953283 -0.955414
5.02052 -0.952903 -0.955043
5.02177 -0.952521 -0.95467
5.02303 -0.952138 -0.954296
5.02429 -0.951753 -0.95392
5.02554 -0.951367 -0.953543
5.0268 -0.950979 -0.953164
5.02806 -0.95059 -0.952784
5.02931 -0.950199 -0.952403
5.03057 -0.949806 -0.95202
5.03183 -0.949413 -0.951635
5.03308 -0.949017 -0.951249
5.03434 -0.948621 -0.950862
5.03559 -0.948222 -0.950473
5.03685 -0.947822 -0.950083
5.03811 -0.947421 -0.949691
5.03936 -0.947018 -0.949298
5.04062 -0.946614 -0.948903
5.04188 -0.946208 -0.948507
5.04313 -0.945801 -0.948109
5.04439 -0.945392 -0.94771
5.04565 -0.944982 -0.94731
5.0469 -0.94457 -0.946908
5.04816 -0.944157 -0.946505
5.04941 -0.943742 -0.9461
5.05067 -0.943326 -0.945693
5.05193 -0.942909 -0.945286
5.05318 -0.942489 -0.944876
5.05444 -0.942069 -0.944466
5.0557 -0.941647 -0.944054
5.05695 -0.941223 -0.94364
5.05821 -0.940798 -0.943225
5.05947 -0.940371 -0.942809
5.06072 -0.939943 -0.942391
5.06198 -0.939513 -0.941972
5.06323 -0.939082 -0.941551
5.06449 -0.93865 -0.941129
5.06575 -0.938216 -0.940705
5.067 -0.93778 -0.94028
5.06826 -0.937343 -0.939853
5.06952 -0.936905 -0.939425
5.07077 -0.936465 -0.938996
5.07203 -0.936023 -0.938565
5.07329 -0.935581 -0.938133
5.07454 -0.935136 -0.937699
5.0758 -0.93469 -0.937264
5.07705 -0.934243 -0.936827
5.07831 -0.933794 -0.936389
5.07957 -0.933344 -0.93595
5.08082 -0.932892 -0.935509
5.08208 -0.932439 -0.935067
5.08334 -0.931984 -0.934623
5.08459 -0.931528 -0.934178
5.08585 -0.93107 -0.933731
5.08711 -0.930611 -0.933283
5.08836 -0.930151 -0.932834
5.08962 -0.929689 -0.932383
5.09088 -0.929225 -0.931931
5.09213 -0.92876 -0.931477
5.09339 -0.928294 -0.931022
5.09464 -0.927826 -0.930565
5.0959 -0.927356 -0.930107
5.09716 -0.926885 -0.929648
5.09841 -0.926413 -0.929187
5.09967 -0.925939 -0.928725
5.10093 -0.925464 -0.928261
5.10218 -0.924987 -0.927796
5.10344 -0.924509 -0.92733
5.1047 -0.92403 -0.926862
5.10595 -0.923549 -0.926393
5.10721 -0.923066 -0.925922
5.10846 -0.922582 -0.92545
5.10972 -0.922097 -0.924976
5.11098 -0.92161 -0.924501
5.11223 -0.921121 -0.924025
5.11349 -0.920632 -0.923547
5.11475 -0.92014 -0.923068
5.116 -0.919648 -0.922587
5.11726 -0.919153 -0.922105
5.11852 -0.918658 -0.921622
5.11977 -0.918161 -0.921137
5.12103 -0.917662 -0.920651
5.12228 -0.917162 -0.920163
5.12354 -0.916661 -0.919674
5.1248 -0.916158 -0.919184
5.12605 -0.915654 -0.918692
5.12731 -0.915148 -0.918199
5.12857 -0.914641 -0.917705
5.12982 -0.914132 -0.917209
5.13108 -0.913622 -0.916711
5.13234 -0.913111 -0.916213
5.13359 -0.912598 -0.915712
5.13485 -0.912083 -0.915211
5.13611 -0.911567 -0.914708
5.13736 -0.91105 -0.914204
5.13862 -0.910531 -0.913698
5.13987 -0.910011 -0.913191
5.14113 -0.90949 -0.912682
5.14239 -0.908967 -0.912173
5.14364 -0.908442 -0.911661
5.1449 -0.907916 -0.911149
5.14616 -0.907389 -0.910635
5.14741 -0.90686 -0.910119
5.14867 -0.90633 -0.909602
5.14993 -0.905798 -0.909084
5.15118 -0.905265 -0.908565
5.15244 -0.904731 -0.908044
5.15369 -0.904195 -0.907522
5.15495 -0.903657 -0.906998
5.15621 -0.903119 -0.906473
5.15746 -0.902579 -0.905947
5.15872 -0.902037 -0.905419
5.15998 -0.901494 -0.90489
5.16123 -0.900949 -0.904359
5.16249 -0.900404 -0.903827
5.16375 -0.899856 -0.903294
5.165 -0.899307 -0.902759
5.16626 -0.898757 -0.902223
5.16751 -0.898206 -0.901686
5.16877 -0.897653 -0.901147
5.17003 -0.897098 -0.900607
5.17128 -0.896543 -0.900066
5.17254 -0.895985 -0.899523
5.1738 -0.895427 -0.898979
5.17505 -0.894867 -0.898434
5.17631 -0.894305 -0.897887
5.17757 -0.893742 -0.897339
5.17882 -0.893178 -0.896789
5.18008 -0.892612 -0.896238
5.18133 -0.892045 -0.895686
5.18259 -0.891477 -0.895132
5.18385 -0.890907 -0.894577
5.1851 -0.890335 -0.894021
5.18636 -0.889763 -0.893463
5.18762 -0.889188 -0.892904
5.18887 -0.888613 -0.892344
5.19013 -0.888036 -0.891782
5.19139 -0.887458 -0.891219
5.19264 -0.886878 -0.890655
5.1939 -0.886297 -0.890089
5.19516 -0.885714 -0.889522
5.19641 -0.88513 -0.888953
5.19767 -0.884545 -0.888384
5.19892 -0.883958 -0.887813
5.20018 -0.88337 -0.88724
5.20144 -0.88278 -0.886666
5.20269 -0.882189 -0.886091
5.20395 -0.881597 -0.885515
5.20521 -0.881003 -0.884937
5.20646 -0.880408 -0.884358
5.20772 -0.879812 -0.883778
5.20898 -0.879214 -0.883196
5.21023 -0.878615 -0.882613
5.21149 -0.878014 -0.882029
5.21274 -0.877412 -0.881443
5.214 -0.876809 -0.880856
5.21526 -0.876204 -0.880268
5.21651 -0.875598 -0.879678
5.21777 -0.87499 -0.879087
5.21903 -0.874381 -0.878495
5.22028 -0.873771 -0.877901
5.22154 -0.873159 -0.877306
5.2228 -0.872546 -0.87671
5.22405 -0.871931 -0.876112
5.22531 -0.871316 -0.875513
5.22656 -0.870698 -0.874913
5.22782 -0.87008 -0.874312
5.22908 -0.86946 -0.873709
5.23033 -0.868838 -0.873105
5.23159 -0.868216 -0.872499
5.23285 -0.867592 -0.871893
5.2341 -0.866966 -0.871285
5.23536 -0.866339 -0.870675
5.23662 -0.865711 -0.870065
5.23787 -0.865082 -0.869453
5.23913 -0.864451 -0.868839
5.24039 -0.863818 -0.868225
5.24164 -0.863185 -0.867609
5.2429 -0.86255 -0.866992
5.24415 -0.861913 -0.866374
5.24541 -0.861276 -0.865754
5.24667 -0.860636 -0.865133
5.24792 -0.859996 -0.864511
5.24918 -0.859354 -0.863887
5.25044 -0.858711 -0.863262
5.25169 -0.858067 -0.862636
5.25295 -0.857421 -0.862009
5.25421 -0.856773 -0.86138
5.25546 -0.856125 -0.86075
5.25672 -0.855475 -0.860119
5.25797 -0.854824 -0.859486
5.25923 -0.854171 -0.858852
5.26049 -0.853517 -0.858217
5.26174 -0.852862 -0.857581
5.263 -0.852205 -0.856943
5.26426 -0.851547 -0.856304
5.26551 -0.850888 -0.855664
5.26677 -0.850227 -0.855022
5.26803 -0.849565 -0.85438
5.26928 -0.848901 -0.853736
5.27054 -0.848237 -0.85309
5.27179 -0.847571 -0.852444
5.27305 -0.846903 -0.851796
5.27431 -0.846234 -0.851147
5.27556 -0.845564 -0.850497
5.27682 -0.844893 -0.849845
5.27808 -0.84422 -0.849192
5.27933 -0.843546 -0.848538
5.28059 -0.842871 -0.847883
5.28185 -0.842194 -0.847226
5.2831 -0.841516 -0.846568
5.28436 -0.840836 -0.845909
5.28561 -0.840156 -0.845249
5.28687 -0.839474 -0.844587
5.28813 -0.83879 -0.843924
5.28938 -0.838106 -0.84326
5.29064 -0.83742 -0.842595
5.2919 -0.836732 -0.841928
5.29315 -0.836044 -0.84126
5.29441 -0.835354 -0.840591
5.29567 -0.834662 -0.839921
5.29692 -0.83397 -0.839249
5.29818 -0.833276 -0.838576
5.29944 -0.83258 -0.837902
5.30069 -0.831884 -0.837227
5.30195 -0.831186 -0.836551
5.3032 -0.830487 -0.835873
5.30446 -0.829786 -0.835194
5.30572 -0.829084 -0.834514
5.30697 -0.828381 -0.833832
5.30823 -0.827677 -0.83315
5.30949 -0.826971 -0.832466
5.31074 -0.826264 -0.831781
5.312 -0.825556 -0.831094
5.31326 -0.824846 -0.830407
5.31451 -0.824135 -0.829718
5.31577 -0.823423 -0.829028
5.31702 -0.822709 -0.828337
5.31828 -0.821994 -0.827644
5.31954 -0.821278 -0.826951
5.32079 -0.820561 -0.826256
5.32205 -0.819842 -0.82556
5.32331 -0.819122 -0.824863
5.32456 -0.818401 -0.824164
5.32582 -0.817678 -0.823464
5.32708 -0.816954 -0.822764
5.32833 -0.816229 -0.822061
5.32959 -0.815502 -0.821358
5.33084 -0.814775 -0.820654
5.3321 -0.814046 -0.819948
5.33336 -0.813315 -0.819241
5.33461 -0.812584 -0.818533
5.33587 -0.811851 -0.817824
5.33713 -0.811116 -0.817113
5.33838 -0.810381 -0.816402
5.33964 -0.809644 -0.815689
5.3409 -0.808906 -0.814975
5.34215 -0.808167 -0.814259
5.34341 -0.807426 -0.813543
5.34467 -0.806684 -0.812825
5.34592 -0.805941 -0.812107
5.34718 -0.805197 -0.811387
5.34843 -0.804451 -0.810666
5.34969 -0.803704 -0.809943
5.35095 -0.802956 -0.80922
5.3522 -0.802207 -0.808495
5.35346 -0.801456 -0.807769
5.35472 -0.800704 -0.807042
5.35597 -0.79995 -0.806314
5.35723 -0.799196 -0.805585
5.35849 -0.79844 -0.804854
5.35974 -0.797683 -0.804122
5.361 -0.796925 -0.80339
5.36225 -0.796165 -0.802656
5.36351 -0.795404 -0.80192
5.36477 -0.794642 -0.801184
5.36602 -0.793879 -0.800447
5.36728 -0.793114 -0.799708
5.36854 -0.792348 -0.798968
5.36979 -0.791581 -0.798227
5.37105 -0.790813 -0.797485
5.37231 -0.790043 -0.796742
5.37356 -0.789272 -0.795997
5.37482 -0.7885 -0.795252
5.37607 -0.787727 -0.794505
5.37733 -0.786952 -0.793757
5.37859 -0.786177 -0.793008
5.37984 -0.7854 -0.792258
5.3811 -0.784621 -0.791507
5.38236 -0.783842 -0.790754
5.38361 -0.783061 -0.790001
5.38487 -0.782279 -0.789246
5.38613 -0.781496 -0.78849
5.38738 -0.780711 -0.787733
5.38864 -0.779925 -0.786975
5.3899 -0.779138 -0.786216
5.39115 -0.77835 -0.785456
5.39241 -0.777561 -0.784694
5.39366 -0.77677 -0.783931
5.39492 -0.775978 -0.783168
5.39618 -0.775185 -0.782403
5.39743 -0.774391 -0.781637
5.39869 -0.773595 -0.78087
5.39995 -0.772799 -0.780102
5.4012 -0.772001 -0.779332
5.40246 -0.771202 -0.778562
5.40372 -0.770401 -0.77779
5.40497 -0.769599 -0.777018
5.40623 -0.768797 -0.776244
5.40748 -0.767993 -0.775469
5.40874 -0.767187 -0.774693
5.41 -0.766381 -0.773916
5.41125 -0.765573 -0.773138
5.41251 -0.764764 -0.772359
5.41377 -0.763954 -0.771578
5.41502 -0.763143 -0.770797
5.41628 -0.76233 -0.770014
5.41754 -0.761517 -0.769231
5.41879 -0.760702 -0.768446
5.42005 -0.759886 -0.76766
5.4213 -0.759068 -0.766873
5.42256 -0.75825 -0.766085
5.42382 -0.75743 -0.765296
5.42507 -0.756609 -0.764506
5.42633 -0.755787 -0.763715
5.42759 -0.754964 -0.762922
5.42884 -0.754139 -0.762129
5.4301 -0.753314 -0.761334
5.43136 -0.752487 -0.760539
5.43261 -0.751659 -0.759742
5.43387 -0.750829 -0.758944
5.43512 -0.749999 -0.758146
5.43638 -0.749167 -0.757346
5.43764 -0.748334 -0.756545
5.43889 -0.747501 -0.755743
5.44015 -0.746665 -0.75494
5.44141 -0.745829 -0.754136
5.44266 -0.744991 -0.75333
5.44392 -0.744153 -0.752524
5.44518 -0.743313 -0.751717
5.44643 -0.742472 -0.750909
5.44769 -0.74163 -0.750099
5.44895 -0.740786 -0.749289
5.4502 -0.739942 -0.748477
5.45146 -0.739096 -0.747665
5.45271 -0.738249 -0.746851
5.45397 -0.737401 -0.746037
5.45523 -0.736552 -0.745221
5.45648 -0.735702 -0.744404
5.45774 -0.73485 -0.743587
5.459 -0.733997 -0.742768
5.46025 -0.733143 -0.741948
5.46151 -0.732288 -0.741127
5.46277 -0.731432 -0.740305
5.46402 -0.730575 -0.739482
5.46528 -0.729716 -0.738658
5.46653 -0.728857 -0.737833
5.46779 -0.727996 -0.737007
5.46905 -0.727134 -0.73618
5.4703 -0.726271 -0.735352
5.47156 -0.725407 -0.734523
5.47282 -0.724541 -0.733693
5.47407 -0.723675 -0.732862
5.47533 -0.722807 -0.73203
5.47659 -0.721938 -0.731197
5.47784 -0.721069 -0.730363
5.4791 -0.720197 -0.729528
5.48035 -0.719325 -0.728692
5.48161 -0.718452 -0.727855
5.48287 -0.717577 -0.727016
5.48412 -0.716702 -0.726177
5.48538 -0.715825 -0.725337
5.48664 -0.714947 -0.724496
5.48789 -0.714068 -0.723654
5.48915 -0.713188 -0.722811
5.49041 -0.712307 -0.721967
5.49166 -0.711424 -0.721121
5.49292 -0.710541 -0.720275
5.49418 -0.709656 -0.719428
5.49543 -0.708771 -0.71858
5.49669 -0.707884 -0.717731
5.49794 -0.706996 -0.716881
